CHR	BIN_START	N_SNP	RHO	RR

10	24700001	106	498.726497999998	0.332484331999999

10	24800001	136	523.780031999989	0.349186687999993

10	24900001	89	589.511218000016	0.393007478666677

10	25000001	699	32.7893640000218	0.0218595760000145

10	25100001	688	10.3617850000081	0.00690785666667207

10	25200001	330	658.157480000027	0.438771653333351

10	25300001	212	1060.153647	0.706769098

10	25400001	209	684.760725999992	0.456507150666661

10	25500001	306	329.054812999987	0.219369875333325

10	25600001	461	157.215960999996	0.104810640666664

10	25700001	461	476.043974000003	0.317362649333335

10	25800001	116	625.169617000014	0.416779744666676

10	25900001	311	407.594018000001	0.271729345333334

10	26000001	418	185.235799000006	0.123490532666671

10	26100001	572	63.3774869999982	0.0422516579999988

10	26200001	742	61.1589620000247	0.0407726413333498

10	26300001	555	220.455817000055	0.146970544666703

10	26400001	152	828.720534999985	0.552480356666657

10	26500001	231	1039.67380700002	0.693115871333347

10	26600001	213	806.734009000004	0.537822672666669

10	26700001	452	910.033069000011	0.606688712666674

10	26800001	498	784.119820999975	0.522746547333317

10	26900001	190	1261.813498	0.841208998666667

10	27000001	155	1133.01015600002	0.755340104000013

10	27100001	175	1186.77311100001	0.791182074000007

10	27200001	232	1093.14387399998	0.728762582666653

10	27300001	333	1048.56064800002	0.699040432000013

10	27400001	306	1727.60280099997	1.15173520066665

10	27500001	794	394.401017000004	0.262934011333336

10	27600001	190	954.24610199998	0.636164067999987

10	27700001	300	1499.13309600004	0.999422064000027

10	27800001	196	826.663002999985	0.551108668666657

10	27900001	191	387.373238999997	0.258248825999998

10	28000001	248	367.474463000003	0.244982975333335

10	28100001	227	421.229312000002	0.280819541333335

10	28200001	295	546.693328999986	0.364462219333324

10	28300001	368	2941.25789599997	1.96083859733331

10	28400001	148	1501.229104	1.00081940266667

10	28500001	241	1438.81846999996	0.959212313333307

10	28600001	192	1778.87500599999	1.18591667066666

10	28700001	284	1747.673811	1.165115874

10	28800001	287	1863.179264	1.24211950933333

10	28900001	252	1519.42163800003	1.01294775866669

10	29000001	166	1406.93904599999	0.937959363999993

10	29100001	168	1396.59660500001	0.93106440333334

10	29200001	164	1298.11890900001	0.865412606000007

10	29300001	191	1388.78207399999	0.925854715999993

10	29400001	230	1430.70474899999	0.953803165999993

10	29500001	185	552.550887999999	0.368367258666666

10	29600001	274	465.879186000011	0.310586124000007

10	29700001	293	698.666349000015	0.46577756600001

10	29800001	288	1008.96869700001	0.672645798000007

10	29900001	203	630.164222999995	0.420109481999997

10	30000001	193	407.611016999983	0.271740677999989

10	30100001	230	2577.37707399997	1.71825138266665

11	1	187	691.16206	0.460774706666667

11	100001	145	1738.228858	1.15881923866667

11	200001	101	569.582959	0.379721972666667

11	400001	100	1190.203372	0.793468914666667

11	500001	135	399.525812	0.266350541333333

11	600001	79	1250.189527	0.833459684666667

11	700001	54	1040.679246	0.693786164

11	800001	86	1568.020272	1.045346848

11	900001	193	1127.676512	0.751784341333333

11	1000001	83	1538.107963	1.02540530866667

11	1100001	116	1759.482944	1.17298862933333

11	1200001	375	3513.908885	2.34260592333333

11	1300001	239	6225.305556	4.150203704

11	1400001	180	5882.77487300001	3.92184991533334

11	1500001	391	784.789529999999	0.523193019999999

11	1600001	158	1441.631922	0.961087948

11	1700001	465	799.744307000002	0.533162871333335

11	1800001	180	657.733544000001	0.438489029333334

11	1900001	94	771.346111	0.514230740666667

11	2000001	792	683.591414000025	0.45572760933335

11	2100001	669	1331.82401000001	0.88788267333334

11	2200001	1205	7415.67333199998	4.94378222133332

11	2300001	1529	7514.71254500001	5.00980836333334

11	2400001	1768	5544.08490199999	3.69605660133333

11	2500001	1161	1461.59793700002	0.97439862466668

11	2600001	393	1092.171524	0.728114349333333

11	2700001	192	552.705307	0.368470204666667

11	2800001	353	1032.668475	0.68844565

11	2900001	678	767.263323000004	0.511508882000003

11	3000001	596	321.201526999998	0.214134351333332

11	3100001	898	2298.47366200001	1.53231577466667

11	3200001	1552	1219.39788100001	0.812931920666673

11	3300001	852	783.654721999996	0.522436481333331

11	3400001	461	2038.26754199999	1.35884502799999

11	3500001	271	2734.992577	1.82332838466667

11	3600001	112	582.509542999998	0.388339695333332

11	3700001	220	507.056106000002	0.338037404000001

11	3800001	163	546.510593	0.364340395333333

11	3900001	170	508.028686	0.338685790666667

11	4000001	186	681.569531	0.454379687333333

11	4100001	127	429.989069999997	0.286659379999998

11	4200001	264	522.53426300001	0.34835617533334

11	4300001	1184	5380.32734500003	3.58688489666669

11	4400001	674	4114.53644300001	2.74302429533334

11	4500001	765	3294.73676900001	2.19649117933334

11	4600001	734	797.546860999988	0.531697907333325

11	4700001	417	529.165830999994	0.352777220666663

11	4800001	135	1064.60150199999	0.70973433466666

11	4900001	198	543.916043000003	0.362610695333335

11	5000001	328	1080.055657	0.720037104666667

11	5100001	345	1315.25464200001	0.876836428000007

11	5200001	281	551.014882999999	0.367343255333333

11	5300001	152	611.673905000004	0.407782603333336

11	5400001	289	857.787554	0.571858369333333

11	5500001	145	363.791900999998	0.242527933999999

11	5600001	235	842.850002000001	0.561900001333334

11	5700001	156	662.117278000007	0.441411518666671

11	5800001	99	912.273429999998	0.608182286666665

11	5900001	350	615.292085000005	0.410194723333337

11	6000001	400	409.049090000002	0.272699393333335

11	6100001	89	445.274429	0.296849619333333

11	6200001	201	408.910940999998	0.272607293999999

11	6300001	124	372.019051999999	0.248012701333333

11	6400001	66	298.861863000002	0.199241242000001

11	6500001	105	400.413632999997	0.266942421999998

11	6600001	120	357.033349000003	0.238022232666669

11	6700001	135	518.270394000011	0.345513596000007

11	6800001	165	569.145848999996	0.379430565999997

11	6900001	57	366.247864	0.244165242666667

11	7000001	220	737.216954000004	0.491477969333336

11	7100001	84	172.377263	0.114918175333333

11	7200001	159	279.895374999994	0.186596916666663

11	7300001	210	1274.26489300001	0.849509928666673

11	7400001	445	607.780902000022	0.405187268000015

11	7500001	216	4342.511605	2.89500773666667

11	7700001	95	4265.25703100001	2.84350468733334

11	7800001	134	975.019872999975	0.65001324866665

11	7900001	116	524.383038000004	0.349588692000003

11	8000001	604	1730.203216	1.15346881066667

11	8100001	157	500.559237	0.333706158

11	8200001	198	65.1158209999964	0.0434105473333309

11	8300001	112	215.043609999997	0.143362406666665

11	8400001	287	372.290262999984	0.248193508666656

11	8500001	413	496.266002000011	0.330844001333341

11	8600001	241	278.282140999997	0.185521427333331

11	8700001	212	202.375114999996	0.134916743333331

11	8800001	234	241.364666	0.160909777333333

11	8900001	122	855.473101999992	0.570315401333328

11	9000001	59	199.64072	0.133093813333333

11	9100001	137	468.391644999988	0.312261096666659

11	9200001	199	2046.8301090001	1.36455340600007

11	9300001	197	126.060272999999	0.0840401819999993

11	9400001	81	357.433493000002	0.238288995333335

11	9500001	99	348.036502000001	0.232024334666667

11	9700001	77	640.549118999994	0.427032745999996

11	9800001	267	334.171926999996	0.222781284666664

11	9900001	69	322.942408999996	0.215294939333331

11	10000001	63	389.857418000001	0.259904945333334

11	10100001	93	422.517622999991	0.281678415333327

11	10200001	655	1042.089211	0.694726140666667

11	10300001	226	405.140416000016	0.270093610666677

11	10500001	86	453.756777999999	0.302504518666666

11	10600001	55	134.215472000001	0.089476981333334

11	10700001	152	377.834753000023	0.251889835333349

11	10800001	121	453.595973999997	0.302397315999998

11	10900001	81	204.495144999998	0.136330096666665

11	11000001	56	191.036936000002	0.127357957333335

11	11100001	354	1331.22516800001	0.88748344533334

11	11200001	54	217.533447000002	0.145022298000001

11	11300001	116	183.013773999999	0.122009182666666

11	11400001	91	267.788414999997	0.178525609999998

11	11500001	109	734.491233999995	0.489660822666663

11	11600001	67	318.770008	0.212513338666667

11	11700001	181	816.928903000026	0.544619268666684

11	11800001	140	2995.92319600001	1.99728213066667

11	11900001	84	929.552106999973	0.619701404666649

11	12000001	138	1749.72671800002	1.16648447866668

11	12100001	81	200.684370000007	0.133789580000005

11	12200001	70	415.473546999981	0.276982364666654

11	12300001	107	233.076465000002	0.155384310000001

11	12400001	84	295.596196999998	0.197064131333332

11	12500001	119	472.175975000002	0.314783983333335

11	12600001	115	350.881179999999	0.233920786666666

11	12700001	138	333.104438000002	0.222069625333335

11	12800001	84	221.187193000002	0.147458128666668

11	12900001	116	245.629097	0.163752731333333

11	13000001	68	181.707658999997	0.121138439333331

11	13100001	91	202.188639000003	0.134792426000002

11	13200001	71	204.637127999997	0.136424751999998

11	13300001	87	205.653111	0.137102074

11	13400001	137	207.736854	0.138491236

11	13500001	65	197.395336	0.131596890666667

11	13600001	172	151.298441000004	0.100865627333336

11	13700001	545	401.088643000007	0.267392428666671

11	13800001	263	316.063284000011	0.210708856000007

11	13900001	171	211.878884	0.141252589333333

11	14000001	162	454.898441000006	0.303265627333337

11	14100001	150	411.707308000001	0.274471538666667

11	14200001	158	137.589019000002	0.091726012666668

11	14300001	149	232.188254999999	0.154792169999999

11	14400001	290	147.681343000022	0.0984542286666813

11	14500001	97	303.806521000002	0.202537680666668

11	14700001	142	261.190986	0.174127324

11	14800001	93	273.999896999997	0.182666597999998

11	14900001	407	284.918246000008	0.189945497333339

11	15000001	131	292.659394999999	0.195106263333333

11	15100001	139	633.347506000007	0.422231670666671

11	15200001	151	498.786043999994	0.332524029333329

11	15300001	59	487.072597	0.324715064666667

11	15400001	136	436.479201000001	0.290986134000001

11	15500001	91	251.454476	0.167636317333333

11	15600001	69	288.069700999997	0.192046467333331

11	15700001	96	545.837936000006	0.363891957333337

11	15800001	132	732.758696999994	0.488505797999996

11	15900001	210	507.786646	0.338524430666667

11	16000001	138	336.547547999999	0.224365031999999

11	16100001	236	329.487988999997	0.219658659333331

11	16200001	206	685.705645999999	0.457137097333333

11	16300001	138	817.875600000014	0.545250400000009

11	16400001	317	378.837788999998	0.252558525999999

11	16500001	171	509.753507999999	0.339835671999999

11	16600001	175	381.615095999997	0.254410063999998

11	16700001	95	383.273091000001	0.255515394000001

11	16800001	151	387.097079999992	0.258064719999995

11	16900001	261	377.742809000005	0.251828539333337

11	17000001	155	790.270001000002	0.526846667333335

11	17100001	142	747.185963999994	0.498123975999996

11	17200001	90	1441.32049499998	0.960880329999987

11	17300001	234	878.812117000088	0.585874744666725

11	17400001	136	1087.79092599998	0.725193950666653

11	17500001	430	1003.17848000002	0.668785653333347

11	17600001	340	436.683849000004	0.291122566000003

11	17700001	205	559.463288000001	0.372975525333334

11	17800001	102	481.902907000004	0.321268604666669

11	17900001	312	601.165667000034	0.400777111333356

11	18000001	174	696.337654999987	0.464225103333325

11	18100001	226	364.764607999995	0.24317640533333

11	18200001	660	1423.64039199976	0.949093594666507

11	18300001	151	534.895649999997	0.356597099999998

11	18400001	191	578.526066000008	0.385684044000005

11	18500001	154	957.150001000013	0.638100000666675

11	18600001	144	1059.085177	0.706056784666667

11	18700001	163	958.945057999987	0.639296705333325

11	18800001	199	473.020288999996	0.315346859333331

11	18900001	310	526.165625000007	0.350777083333338

11	19000001	280	661.480998999982	0.440987332666655

11	19100001	658	1910.07522900002	1.27338348600001

11	19200001	731	1653.4640119999	1.10230934133327

11	19300001	185	549.928356000016	0.366618904000011

11	19400001	164	544.016980999993	0.362677987333329

11	19500001	209	1212.45123900001	0.808300826000007

11	19600001	187	1390.05089799999	0.92670059866666

11	19700001	158	1362.54119799999	0.90836079866666

11	19800001	394	1064.50706400005	0.709671376000033

11	19900001	392	1328.16794800001	0.885445298666673

11	20000001	248	1492.44351799999	0.994962345333327

11	20100001	231	1547.51457599999	1.03167638399999

11	20200001	231	1843.63137900001	1.22908758600001

11	20300001	226	2193.82599099997	1.46255066066665

11	20400001	848	5787.66881600011	3.85844587733341

11	20500001	540	5517.82302099991	3.67854868066661

11	20600001	238	2702.62528000003	1.80175018666669

11	20700001	615	1702.11577800005	1.13474385200003

11	20800001	406	2048.25771299994	1.36550514199996

11	20900001	266	2132.19467600006	1.42146311733337

11	21000001	223	1960.47711699994	1.30698474466663

11	21100001	320	2090.04059600001	1.39336039733334

11	21200001	416	1968.36174700001	1.31224116466667

11	21300001	500	2088.03048700001	1.39202032466667

11	21400001	295	2162.539831	1.44169322066667

11	21500001	336	2365.74494500004	1.57716329666669

11	21600001	190	2014.09094099994	1.34272729399996

11	21700001	320	2295.71297300008	1.53047531533339

11	21800001	262	2494.99070099992	1.66332713399995

11	21900001	456	2476.62691100004	1.65108460733336

11	22000001	759	1903.07746199999	1.26871830799999

11	22100001	485	1885.645104	1.257096736

11	22200001	596	1868.75198000004	1.24583465333336

11	22300001	634	1873.55831899998	1.24903887933332

11	22400001	515	1890.36434299999	1.26024289533333

11	22500001	195	1974.40714000004	1.31627142666669

11	22600001	222	2289.96966399993	1.52664644266662

11	22700001	467	2130.05546299999	1.42003697533333

11	22800001	554	2201.79185800002	1.46786123866668

11	22900001	273	2123.80386099994	1.41586924066663

11	23000001	243	2184.42564200002	1.45628376133335

11	23100001	267	1259.51396900002	0.839675979333347

11	23200001	712	2391.75058199998	1.59450038799999

11	23300001	566	4495.43216700005	2.99695477800003

11	23400001	398	4593.789823	3.06252654866667

11	23500001	497	2595.49030600005	1.7303268706667

11	23600001	608	4137.62468900002	2.75841645933335

11	23700001	718	3645.69768699996	2.43046512466664

11	23800001	609	3752.352973	2.50156864866667

11	23900001	1101	7043.2393959998	4.69549293066653

11	24000001	1564	13116.271236	8.744180824

11	24100001	1021	4768.28206000005	3.1788547066667

11	24200001	545	2336.6597290001	1.55777315266673

11	24300001	561	5800.07756300004	3.86671837533336

11	24400001	379	5719.48015999984	3.81298677333323

11	24500001	536	5968.33551400003	3.97889034266669

11	24600001	642	5867.40745700015	3.91160497133343

11	24700001	605	6013.59954899992	4.00906636599995

11	24800001	682	4915.85335799995	3.27723557199997

11	24900001	494	6382.20859200001	4.25480572800001

11	25000001	553	9423.87084900011	6.28258056600007

11	25100001	477	9506.9242129998	6.3379494753332

11	25200001	405	9208.66062699999	6.13910708466666

11	25300001	735	9492.97126700023	6.32864751133349

11	25400001	799	9272.12720699985	6.1814181379999

11	25500001	366	9293.93433800018	6.19595622533345

11	25600001	562	9474.4375179998	6.31629167866653

11	25700001	456	9301.89279699999	6.20126186466666

11	25800001	473	9232.16062400022	6.15477374933348

11	25900001	969	9351.47254899987	6.23431503266658

11	26000001	682	9337.29888299999	6.22486592199999

11	26100001	565	9331.65042599989	6.22110028399993

11	26200001	541	9347.77304100009	6.23184869400006

11	26300001	550	9327.98986000011	6.21865990666674

11	26400001	984	9383.34948699991	6.25556632466661

11	26500001	916	9402.22035900009	6.26814690600006

11	26600001	738	9483.37639299988	6.32225092866659

11	26700001	516	9286.45154099992	6.19096769399995

11	26800001	513	9411.37790700006	6.27425193800004

11	26900001	508	9376.80992800005	6.2512066186667

11	27000001	1088	4166.76207500003	2.77784138333335

11	27100001	934	5554.91588600013	3.70327725733342

11	27200001	526	7863.67903000003	5.24245268666669

11	27300001	586	8048.57578099975	5.36571718733317

11	27400001	783	8133.69650900004	5.42246433933336

11	27500001	334	7996.28966000011	5.33085977333341

11	27600001	897	6354.68223099979	4.23645482066653

11	27700001	899	6567.32830399996	4.37821886933331

11	27800001	778	12286.6843550001	8.1911229033334

11	27900001	927	12252.2059219999	8.16813728133327

11	28000001	623	12794.8727539999	8.52991516933327

11	28100001	437	11880.917081	7.92061138733333

11	28200001	637	12330.5316640003	8.22035444266687

11	28300001	833	12291.102509	8.19406833933333

11	28400001	740	12663.9719009997	8.4426479339998

11	28500001	802	12038.4362800004	8.02562418666693

11	28600001	766	12301.2436719998	8.20082911466653

11	28700001	838	12353.4064300001	8.23560428666673

11	28800001	804	12279.9108359999	8.18660722399993

11	28900001	940	12045.0033439999	8.03000222933327

11	29000001	1158	6488.87168500013	4.32591445666675

11	29100001	1323	7007.51635000008	4.67167756666672

11	29200001	983	5496.23572499992	3.66415714999995

11	29300001	1222	5121.00505199998	3.41400336799999

11	29400001	1055	4246.11379899994	2.83074253266663

11	29500001	971	4290.51920300004	2.86034613533336

11	29600001	1124	4247.13735799992	2.83142490533328

11	29700001	911	4251.07039800011	2.83404693200007

11	29800001	968	3096.86970000004	2.06457980000003

11	29900001	789	1181.42726299994	0.787618175333293

12	1	550	9907.237645	6.60482509666667

12	100001	258	102.088516	0.0680590106666667

12	200001	510	587.029063	0.391352708666667

12	300001	138	578.766342	0.385844228

12	400001	256	656.415601999999	0.437610401333333

12	500001	89	449.839808	0.299893205333333

12	600001	113	1505.741155	1.00382743666667

12	700001	131	1663.887496	1.10925833066667

12	800001	384	2196.65720300001	1.46443813533334

12	900001	128	1555.777381	1.03718492066667

12	1000001	439	957.013699	0.638009132666667

12	1100001	148	1833.07663	1.22205108666667

12	1200001	65	2382.920366	1.58861357733333

12	1300001	368	5717.47603999999	3.81165069333333

12	1400001	294	4214.49459600001	2.80966306400001

12	1500001	223	1055.459671	0.703639780666667

12	1600001	210	1501.990777	1.00132718466667

12	1700001	149	1571.085425	1.04739028333333

12	1800001	153	1727.573955	1.15171597

12	1900001	243	906.302736999999	0.604201824666666

12	2000001	223	98.1835980000013	0.0654557320000009

12	2100001	178	130.130458	0.0867536386666667

12	2200001	276	624.682518999999	0.416455012666666

12	2300001	147	686.049728999999	0.457366485999999

12	2400001	165	1103.891287	0.735927524666667

12	2500001	132	1111.888068	0.741258712

12	2600001	223	2365.47874100001	1.57698582733334

12	2700001	1191	1750.33426999998	1.16688951333332

12	2800001	123	1479.852209	0.986568139333333

12	2900001	366	1069.113699	0.712742466

12	3000001	896	5029.482659	3.35298843933333

12	3100001	126	3099.24315000001	2.06616210000001

12	3200001	179	1805.397549	1.203598366

12	3300001	272	3193.146302	2.12876420133333

12	3400001	191	1579.178286	1.052785524

12	3500001	102	915.311569000001	0.610207712666667

12	3600001	194	909.361625000002	0.606241083333335

12	3700001	100	918.197682999997	0.612131788666665

12	3800001	221	831.629248000002	0.554419498666668

12	3900001	70	902.563554000001	0.601709036000001

12	4000001	196	1184.069495	0.789379663333333

12	4100001	159	1424.80645700001	0.94987097133334

12	4200001	66	3333.35001199999	2.22223334133333

12	4300001	115	2278.768576	1.51917905066667

12	4400001	159	1633.06560300001	1.08871040200001

12	4500001	153	1045.43111299999	0.696954075333327

12	4600001	207	715.817613000006	0.477211742000004

12	4700001	133	760.901556000001	0.507267704000001

12	4800001	390	1393.642392	0.929094928

12	4900001	160	1026.48013599999	0.68432009066666

12	5000001	179	860.605311999995	0.573736874666663

12	5100001	112	1392.230752	0.928153834666667

12	5200001	106	1788.67635499999	1.19245090333333

12	5300001	308	2201.55478899999	1.46770319266666

12	5400001	197	2499.86071600001	1.66657381066667

12	5500001	134	910.189555000001	0.606793036666667

12	5600001	143	1595.17370600001	1.06344913733334

12	5700001	123	1426.57944199999	0.951052961333327

12	5800001	178	1514.299751	1.00953316733333

12	5900001	192	729.625797999994	0.486417198666663

12	6000001	154	978.593299000003	0.652395532666669

12	6100001	187	978.223364000016	0.652148909333344

12	6200001	268	2984.81980999999	1.98987987333333

12	6300001	186	331.183750000001	0.220789166666667

12	6400001	132	942.489763000001	0.628326508666667

12	6500001	201	672.861862	0.448574574666667

12	6600001	200	1741.055543	1.16070369533333

12	6700001	200	1557.39557599999	1.03826371733333

12	6800001	547	3658.09717899989	2.43873145266659

12	6900001	213	2405.03805600001	1.60335870400001

12	7000001	135	3938.934763	2.62595650866667

12	7100001	130	899.122980999983	0.599415320666655

12	7200001	92	628.556227	0.419037484666667

12	7300001	176	440.506303999997	0.293670869333331

12	7400001	184	941.366114999991	0.627577409999994

12	7600001	68	900.046519000004	0.600031012666669

12	7700001	122	936.847727999993	0.624565151999995

12	7800001	170	903.953247999998	0.602635498666665

12	7900001	149	755.677801999998	0.503785201333332

12	8100001	175	824.269263999999	0.549512842666666

12	8200001	77	846.917641999999	0.564611761333333

12	8300001	91	766.775612000011	0.511183741333341

12	8400001	119	865.141888999997	0.576761259333331

12	8500001	97	831.036927999995	0.554024618666663

12	8600001	138	681.366756000001	0.454244504000001

12	8700001	264	719.924164999984	0.479949443333323

12	8800001	114	849.768445999994	0.566512297333329

12	8900001	193	886.669625999979	0.591113083999986

12	9000001	55	708.842117000008	0.472561411333339

12	9200001	54	574.655408000002	0.383103605333335

12	9300001	123	541.943255	0.361295503333333

12	9400001	120	909.879726999994	0.606586484666663

12	9500001	96	855.882003000006	0.570588002000004

12	9600001	89	624.449922000001	0.416299948000001

12	9700001	187	353.607990999983	0.235738660666655

12	9800001	171	993.388933999998	0.662259289333332

12	10000001	74	644.263808000015	0.429509205333343

12	10200001	92	1195.556092	0.797037394666667

12	10300001	157	1344.76510599997	0.896510070666647

12	10400001	71	3413.698881	2.275799254

12	10500001	135	1317.04968100002	0.87803312066668

12	10600001	99	486.068882999997	0.324045921999998

12	10700001	107	455.840200999996	0.303893467333331

12	10800001	108	376.420745	0.250947163333333

12	10900001	89	405.512692999994	0.270341795333329

12	11000001	98	376.57201	0.251048006666667

12	11100001	137	286.084025000001	0.190722683333334

12	11200001	107	401.447304999994	0.267631536666663

12	11300001	125	595.642870999999	0.397095247333333

12	11400001	228	822.423101999982	0.548282067999988

12	11500001	141	789.221152000018	0.526147434666679

12	11600001	211	1938.38870600001	1.29225913733334

12	11700001	87	1320.66997400001	0.88044664933334

12	11800001	99	462.135898000009	0.308090598666673

12	11900001	190	1007.41068	0.67160712

12	12000001	183	732.527297999997	0.488351531999998

12	12100001	193	1566.12959600001	1.04408639733334

12	12200001	128	338.194766999991	0.225463177999994

12	12300001	71	675.580280000009	0.450386853333339

12	12400001	51	703.844450999997	0.469229633999998

12	12500001	178	1342.731807	0.895154538

12	12600001	89	455.071841000006	0.303381227333337

12	12700001	105	756.009488000004	0.504006325333336

12	12800001	73	351.742789000001	0.234495192666667

12	12900001	204	449.936944999955	0.299957963333303

12	13000001	106	839.788769000014	0.559859179333343

12	13100001	94	353.178269999995	0.235452179999997

12	13200001	169	852.780894000003	0.568520596000002

12	13300001	105	352.300199999992	0.234866799999995

12	13400001	163	251.256086999995	0.167504057999997

12	13500001	60	424.601767000002	0.283067844666668

12	13600001	93	349.943765000001	0.233295843333334

12	13700001	126	231.140169000006	0.154093446000004

12	13800001	82	762.642277999999	0.508428185333333

12	13900001	548	2461.41020599999	1.64094013733333

12	14000001	145	2346.05822600003	1.56403881733335

12	14100001	87	284.67691	0.189784606666667

12	14200001	50	270.92241	0.18061494

12	14300001	88	281.672852000004	0.187781901333336

12	14400001	113	307.822759999999	0.205215173333333

12	14500001	94	367.403755000001	0.244935836666667

12	14600001	82	444.263258000004	0.296175505333336

12	14700001	269	1164.07731699999	0.77605154466666

12	14800001	79	390.163508000003	0.260109005333335

12	14900001	150	461.294541000006	0.307529694000004

12	15000001	81	690.031889999981	0.460021259999987

12	15100001	101	549.644098000015	0.366429398666677

12	15200001	227	96.5094199999987	0.0643396133333325

12	15300001	448	21.0609679999941	0.0140406453333294

12	15400001	447	14.5430009999914	0.00969533399999426

12	15500001	533	10.0753950000024	0.0067169300000016

12	15600001	430	26.9585050000013	0.0179723366666675

12	15700001	652	20.2174429999918	0.0134782953333279

12	15800001	1041	1127.75478899989	0.751836525999927

12	15900001	1119	1131.02195200008	0.75401463466672

12	16000001	930	3192.56996099991	2.12837997399994

12	16100001	199	3552.25202699999	2.36816801799999

12	16200001	262	1011.40468300002	0.67426978866668

12	16300001	127	297.535927999997	0.198357285333331

12	16400001	157	517.421647	0.344947764666667

12	16500001	106	498.555638999998	0.332370425999999

12	16600001	58	475.645195000003	0.317096796666669

12	16700001	93	2647.57602100006	1.76505068066671

12	16800001	126	3955.46404699988	2.63697603133325

12	16900001	136	3904.94891300009	2.60329927533339

12	17100001	103	431.396593000016	0.287597728666677

12	17200001	176	394.088240000001	0.262725493333334

12	17300001	85	597.511530999997	0.398341020666665

12	17400001	133	714.480901999995	0.47632060133333

12	17500001	199	476.576610999978	0.317717740666652

12	17600001	215	588.649948000008	0.392433298666672

12	17700001	109	604.942918999997	0.403295279333331

12	17800001	337	2863.51935099997	1.90901290066665

12	17900001	388	2797.540533	1.865027022

12	18000001	345	2842.31244200007	1.89487496133338

12	18100001	407	2795.63302099997	1.86375534733331

12	18200001	446	2892.791161	1.92852744066667

12	18300001	295	2684.67216199996	1.78978144133331

12	18400001	385	2815.80311800005	1.8772020786667

12	18500001	321	2936.17030399998	1.95744686933332

12	18600001	338	2724.85515200005	1.81657010133337

12	18700001	305	2829.13040099991	1.88608693399994

12	18800001	510	2550.01691400008	1.70001127600005

12	18900001	297	2526.12893999995	1.68408595999997

12	19000001	243	2761.83732600007	1.84122488400005

12	19100001	386	2867.01136799997	1.91134091199998

12	19200001	316	3108.42098999999	2.07228065999999

12	19300001	317	2518.36722599997	1.67891148399998

12	19400001	278	2802.536859	1.868357906

12	19500001	287	2764.31296000006	1.84287530666671

12	19600001	266	2763.86992599995	1.84257995066663

12	19700001	234	2720.78667299997	1.81385778199998

12	19800001	218	2715.18654800006	1.81012436533337

12	19900001	143	3175.613534	2.11707568933333

12	20000001	132	2477.03445699999	1.65135630466666

12	20100001	601	2322.170869	1.54811391266667

12	20200001	218	1530.95330699996	1.02063553799997

12	20300001	315	2252.04985099996	1.50136656733331

12	20400001	275	1990.38252900001	1.32692168600001

12	20500001	528	2122.84854899998	1.41523236599999

12	20600001	278	3344.92467100008	2.22994978066672

12	20700001	377	2783.06537699991	1.85537691799994

12	20800001	218	1896.77368000004	1.26451578666669

12	20900001	265	2078.523238	1.38568215866667

12	21000001	275	1976.09462499998	1.31739641666665

12	21100001	262	1871.99791900002	1.24799861266668

12	21200001	261	2068.89594299997	1.37926396199998

12	21300001	240	2078.900295	1.38593353

12	21400001	230	2105.40150099997	1.40360100066665

12	21500001	266	2066.60092700001	1.37773395133334

12	21600001	320	2092.83110700001	1.39522073800001

12	21700001	352	2227.90841100001	1.48527227400001

12	21800001	287	1952.79970800002	1.30186647200001

12	21900001	673	4112.52917400001	2.74168611600001

12	22000001	340	2152.31892100004	1.43487928066669

12	22100001	246	2167.662509	1.44510833933333

12	22200001	387	1838.41968799996	1.22561312533331

12	22300001	370	2075.52096499996	1.38368064333331

12	22400001	266	1943.90531699997	1.29593687799998

12	22500001	297	1006.061292	0.670707528

12	22600001	442	778.546717000008	0.519031144666672

12	22700001	409	763.763873000022	0.509175915333348

12	22800001	191	1063.09359199999	0.708729061333327

12	22900001	159	955.725588999995	0.637150392666663

12	23000001	382	1489.66402	0.993109346666667

12	23100001	313	773.94941300002	0.515966275333347

12	23200001	327	804.814991999956	0.536543327999971

12	23300001	351	844.245203000008	0.562830135333339

12	23400001	560	694.754682000034	0.463169788000023

12	23500001	722	1220.96471400003	0.81397647600002

